country,comid,latitude,longitude,alert
col,9026270,-0.823472452,-71.41504529,R0
col,9025886,-0.736748488,-71.38220454,R0
col,9025885,-0.689256224,-71.41127033,R0
col,9026001,-0.788610667,-71.69045506,R0
col,9025924,-0.746660175,-71.84402918,R0
col,9026503,-0.890349358,-71.61100961,R0
col,9026140,-0.812156451,-71.64616595,R0
col,9026141,-0.825924917,-71.61587837,R0
col,9026269,-0.877828787,-71.45510214,R2
col,9026622,-0.930477981,-71.44571956,R0
col,9026624,-0.901732406,-71.49194796,R0
col,9026391,-0.899162658,-71.79950432,R0
col,9026552,-0.939380016,-71.77511937,R0
col,9026555,-0.920726042,-71.70294439,R0
col,9027143,-1.091298125,-71.57384281,R0
col,9027176,-1.138117817,-71.54175,R0
col,9027189,-1.149878381,-71.50355666,R0
col,9027153,-1.123768826,-71.41481962,R0
col,9027066,-1.105945813,-71.40887346,R0
col,9027592,-1.234781523,-70.98233829,R0
col,9027581,-1.249972199,-70.9014509,R0
col,9027686,-1.232693363,-70.84463268,R0
col,9027269,-1.150660337,-70.84032554,R0
col,9027270,-1.165705842,-70.81064833,R0
col,9028224,-1.44305015,-70.66613271,R0
col,9028221,-1.438124854,-70.67011754,R0
col,9028162,-1.404751275,-70.58329239,R0
col,9028220,-1.38329678,-70.76814109,R0
col,9024160,-0.209653891,-71.50818964,R0
col,9024434,-0.255141899,-71.47449972,R0
col,9024452,-0.273331156,-71.43193798,R0
col,9024128,-0.16202605,-71.48900421,R0
col,9023973,-0.14717758,-71.5347893,R2
col,9023974,-0.124407409,-71.5217153,R0
col,9024087,-0.189022652,-71.61459441,R0
col,9024082,-0.163258728,-71.59754329,R2
col,9024119,-0.197303232,-71.56881613,R2
col,9024155,-0.209025169,-71.5658972,R2
col,9024138,-0.181103885,-71.55618171,R2
col,9024141,-0.207648679,-71.55142336,R2
col,9024144,-0.208450096,-71.53369904,R0
col,9024133,-0.183644253,-71.53209411,R2
col,9026736,-1.001713749,-70.51064201,R0
col,9026968,-1.035378318,-70.50384409,R0
col,9026450,-0.915762159,-70.55319696,R0
col,9026451,-0.90385799,-70.53557073,R0
col,9026354,-0.882005736,-70.67968631,R0
col,9026348,-0.865236499,-70.65321841,R0
col,9026208,-0.816346636,-70.70721222,R0
col,9026221,-0.814658171,-70.762745,R0
col,9026646,-0.942778981,-70.64362943,R0
col,9026671,-0.949204849,-70.78957474,R0
col,9026719,-0.971450845,-70.53330181,R0
col,9026743,-0.994316789,-70.57581819,R0
col,9026340,-0.860833746,-70.92513706,R0
col,9026398,-0.890125109,-70.98967101,R0
col,9026154,-0.764904688,-71.01514253,R0
col,9025420,-0.591387123,-71.17375517,R0
col,9025315,-0.55588052,-71.1763684,R0
col,9025314,-0.547949018,-71.19689236,R0
col,9025175,-0.525779736,-71.21255795,R0
col,9025167,-0.51526501,-71.20811242,R0
col,9026167,-0.759164678,-71.11261279,R0
col,9025484,-0.636696975,-71.14568016,R0
col,9025473,-0.624465197,-71.16234445,R0
col,9025437,-0.613025363,-71.22499051,R0
col,9025101,-0.49927454,-71.20406555,R0
col,9025100,-0.448671322,-71.238742,R0
col,9024571,-0.32273148,-71.48784165,R0
col,9024451,-0.304437531,-71.44238352,R0
col,9025010,-0.448404898,-71.33769728,R0
col,9024800,-0.37221212,-71.32963053,R0
col,9024585,-0.331450651,-71.37684256,R0
col,9024584,-0.328681723,-71.40960319,R0
col,9027377,-1.15287498,-70.65936045,R0
col,9027652,-1.271119217,-70.64325838,R0
col,9027378,-1.18322794,-70.61755922,R0
col,9027572,-1.230734346,-70.60321246,R0
col,9027695,-1.272979916,-70.56791863,R0
col,9027696,-1.279559667,-70.52256988,R0
col,9023261,0.090538932,-71.179162,R0
col,9024418,-0.288284062,-71.09575086,R0
col,9024295,-0.254786656,-71.14550676,R0
col,9024411,-0.235890655,-71.0297633,R0
col,9024294,-0.232396787,-71.19096802,R0
col,9024296,-0.175642602,-71.16249613,R0
col,9024142,-0.104669603,-71.273763,R0
col,9024444,-0.299250937,-71.04394713,R0
col,9024053,-0.095414052,-70.92977225,R0
col,9024621,-0.336166678,-70.90591756,R0
col,9024549,-0.254243397,-70.8794902,R0
col,9024622,-0.342299722,-70.85893856,R0
col,9022558,0.333926133,-76.75973863,R0
col,9022717,0.277645845,-76.85911421,R0
col,9022329,0.376055511,-76.43432362,R0
col,9022271,0.39798408,-76.43123449,R0
col,9022211,0.428803212,-76.44284248,R0
col,9022361,0.366520202,-76.49434902,R0
col,9022115,0.487940089,-76.51586147,R0
col,9022373,0.356031874,-76.46114102,R0
col,9021986,0.50713296,-76.66452279,R0
col,9021847,0.540338476,-76.58727212,R0
col,9021824,0.580458444,-76.58303888,R0
col,9022379,0.382611221,-76.56369676,R0
col,9022126,0.508851392,-76.30415395,R0
col,9021728,0.575513706,-76.36958372,R0
col,9022262,0.446120172,-76.18826797,R0
col,9022062,0.484881397,-76.40183272,R0
col,9021567,0.641069687,-76.18421859,R0
col,9021518,0.64452848,-76.11203179,R0
col,9022025,0.513394611,-76.05555943,R0
col,9021895,0.561372504,-75.91610316,R0
col,9021959,0.512605802,-75.89253292,R0
col,9025045,-0.457608456,-74.06254423,R0
col,9024936,-0.441122674,-74.06874808,R0
col,9024880,-0.407613912,-74.04711361,R0
col,9024835,-0.401523677,-73.93628442,R0
col,9024723,-0.362337326,-73.92189212,R0
col,9022848,0.224311528,-74.90905777,R0
col,9023775,-0.072573756,-74.66587017,R0
col,9023702,-0.034906826,-74.69810052,R0
col,9024215,-0.215847681,-74.30013481,R0
col,9023711,-0.047422989,-74.64595728,R0
col,9023604,-0.023699295,-74.82647747,R0
col,9023561,-0.012108068,-74.75571779,R0
col,9023549,-0.006614968,-74.78437456,R0
col,9023566,0.039403255,-74.77861512,R0
col,9024331,-0.233013704,-74.20156046,R0
col,9024240,-0.237638428,-74.11321809,R0
col,9024576,-0.291948939,-74.0513499,R0
col,9024722,-0.362621952,-74.12991268,R0
col,9022582,0.285292652,-75.03291913,R0
col,9022559,0.312875554,-74.99271401,R0
col,9022150,0.472700559,-75.05292257,R0
col,9021875,0.554366259,-75.28428832,R0
col,9021658,0.597708339,-75.21145834,R0
col,9022011,0.505363017,-75.21085275,R0
col,9024109,-0.15851656,-74.89568743,R0
col,9024246,-0.217894515,-74.85187899,R0
col,9022442,0.340395505,-76.02939556,R0
col,9022443,0.346831456,-76.00343727,R0
col,9023866,-0.063805661,-75.01265312,R0
col,9023856,-0.072009355,-74.94246036,R0
col,9023535,-0.004887742,-75.00273932,R0
col,9023536,0.041844707,-75.02419181,R0
col,9023218,0.107683192,-75.11030704,R0
col,9023219,0.123125688,-75.05944107,R0
col,9023636,-0.025590265,-74.98304075,R0
col,9023637,0.01294655,-74.96111648,R0
col,9023877,-0.093553593,-75.23714362,R0
col,9023708,-0.043460975,-75.23257259,R0
col,9023027,0.165008183,-75.1983255,R0
col,9023028,0.167704133,-75.17155294,R0
col,9022941,0.184263256,-75.36600906,R0
col,9023063,0.155830914,-75.41713673,R0
col,9023114,0.135443051,-75.17021623,R0
col,9023148,0.144489637,-75.25476373,R0
col,9023336,0.085075568,-75.77883378,R0
col,9023455,0.053542526,-75.58542809,R0
col,9023509,0.019522848,-75.30156628,R0
col,9023510,0.000686326,-75.25315041,R0
col,9023595,-0.015533548,-75.25266518,R0
col,9023635,-0.006778213,-75.35700434,R0
col,9022116,0.451777015,-75.24198866,R0
col,9022107,0.466749468,-75.3475774,R0
col,9022309,0.431371933,-75.6360898,R0
col,9022074,0.468457198,-75.21466566,R0
col,9022432,0.377227905,-75.10499771,R0
col,9022387,0.35605806,-75.35606483,R0
col,9022416,0.370468527,-75.28109928,R0
col,9022318,0.39170414,-75.22099071,R0
col,9022627,0.281938158,-75.49348964,R0
col,9022566,0.305232955,-75.40710719,R0
col,9022523,0.305239552,-75.49073855,R0
col,9022420,0.391536935,-75.78946352,R0
col,9022419,0.34174255,-75.75294191,R0
col,9022460,0.327727564,-75.61111747,R0
col,9022602,0.304100941,-75.80290126,R0
col,9022644,0.270637611,-75.77473507,R0
col,9022655,0.277304851,-75.69413399,R0
col,9022656,0.287324146,-75.56789673,R0
col,9022811,0.237698598,-75.63628942,R0
col,9025260,-0.551711826,-74.42091421,R0
col,9024962,-0.451990485,-74.53744846,R0
col,9024963,-0.449730265,-74.51891334,R0
col,9024923,-0.428257803,-74.54464509,R0
col,9024821,-0.390751767,-74.52601241,R0
col,9024642,-0.325430981,-74.50761659,R0
col,9024684,-0.351443488,-74.68328676,R0
col,9024632,-0.352327766,-74.6334233,R0
col,9024820,-0.381606414,-74.58549383,R0
col,9024391,-0.259318761,-74.58310862,R0
col,9024392,-0.283264894,-74.56555842,R0
col,9024641,-0.328660243,-74.55417251,R0
col,9024095,-0.16269591,-74.79272326,R0
col,9024259,-0.224289132,-74.74290876,R0
col,9025225,-0.478904266,-74.293023,R0
col,9025240,-0.493711278,-74.46424692,R0
col,9024922,-0.435533331,-74.54640964,R0
col,9024537,-0.287923009,-74.73901786,R0
col,9024180,-0.120130967,-75.04990393,R0
col,9024645,-0.358581713,-74.62472453,R0
col,9024258,-0.222498897,-74.76798551,R0
col,9022949,0.205663079,-70.11190589,R0
col,9021508,0.65714339,-72.01030275,R0
col,9021509,0.663166442,-71.9832892,R2
col,9021922,0.575709516,-71.9665089,R0
col,9021911,0.607854206,-71.57770513,R0
col,9021355,0.753326655,-71.73862028,R0
col,9021354,0.710420425,-71.73630535,R0
col,9021684,0.598464329,-71.7249745,R2
col,9021685,0.647564824,-71.70273758,R0
col,9021910,0.558486732,-71.67787782,R0
col,9022174,0.458568073,-71.63249206,R0
col,9021923,0.528469949,-71.89894939,R2
col,9022404,0.398435351,-71.38201329,R0
col,9022229,0.41006119,-71.54909945,R0
col,9022230,0.448895832,-71.50495922,R0
col,9022161,0.480588636,-71.57429478,R0
col,9022415,0.367474732,-71.43625727,R2
col,9022424,0.357660609,-71.4834971,R0
col,9022433,0.334271269,-71.3904974,R0
col,9022489,0.323472594,-71.41235283,R0
col,9022841,0.267997516,-71.70169227,R0
col,9022842,0.230345355,-71.63674159,R2
col,9023115,0.141970315,-71.51463544,R0
col,9022978,0.169369335,-71.48524941,R2
col,9023064,0.144360229,-71.44865043,R0
col,9023660,-0.018803844,-71.02646953,R0
col,9023502,0.008014476,-71.06009107,R2
col,9023525,0.024912754,-71.12275493,R0
col,9023258,0.083974288,-71.19638579,R2
col,9023262,0.145730531,-71.12719697,R0
col,9022802,0.251101267,-71.17266735,R2
col,9022803,0.253187219,-71.14610528,R2
col,9022578,0.306945974,-71.36846974,R0
col,9022579,0.301297886,-71.33989762,R2
col,9023008,0.223220177,-71.33582632,R0
col,9022405,0.38311646,-71.3338979,R0
col,9023322,0.089395959,-71.27444213,R0
col,9023221,0.101118769,-70.99142027,R2
col,9022940,0.235778155,-70.98209059,R0
col,9023227,0.090421121,-70.97893886,R0
col,9023213,0.136965055,-70.96246972,R0
col,9023355,0.068010446,-70.94333963,R0
col,9022956,0.18974702,-70.92908649,R0
col,9023526,0.039821077,-70.99196983,R0
col,9022545,0.325859698,-71.02747815,R0
col,9022546,0.332000516,-70.98365777,R0
col,9022321,0.387022032,-71.03618747,R0
col,9022320,0.416713287,-71.0736871,R0
col,9022193,0.474178528,-70.85449124,R0
col,9022934,0.182093614,-70.89735316,R2
col,9022927,0.223845539,-70.86746398,R0
col,9022507,0.306054041,-70.84639398,R2
col,9022616,0.285972041,-70.84266817,R0
col,9022617,0.272419284,-70.83517491,R2
col,9022508,0.359479676,-70.82982134,R0
col,9021663,0.604335479,-71.22847453,R0
col,9021781,0.57791946,-71.14844087,R0
col,9021862,0.546179053,-71.11914853,R0
col,9024559,-0.33356615,-70.36160755,R2
col,9024558,-0.295656106,-70.42733992,R0
col,9024822,-0.382361297,-70.3228585,R0
col,9024611,-0.332392799,-70.66626945,R0
col,9024627,-0.329193325,-70.61294883,R0
col,9024462,-0.257043094,-70.62013882,R2
col,9024461,-0.233854609,-70.68272301,R0
col,9024654,-0.353817375,-70.82983094,R0
col,9024588,-0.335626824,-70.80858357,R2
col,9024054,-0.16482988,-70.90560749,R0
col,9023700,0.003758006,-70.16620925,R0
col,9023701,-0.041691593,-70.15516911,R0
col,9023606,-0.027618339,-70.1125208,R0
col,9023593,0.017828386,-70.10867612,R0
col,9023607,-0.03268022,-70.06511556,R0
col,9023693,-0.043502646,-70.06490793,R0
col,9023736,-0.05292232,-70.47076025,R2
col,9023646,-0.033943329,-70.43855706,R0
col,9023613,0.059408923,-70.37365059,R0
col,9023672,-0.04563376,-70.27404101,R0
col,9023671,-0.002509494,-70.27174564,R0
col,9022918,0.258448626,-70.4461843,R0
col,9022919,0.188125006,-70.42854168,R2
col,9023571,-0.01370831,-70.77940841,R0
col,9023511,0.023765549,-70.74532249,R0
col,9023550,-0.000706858,-70.6831755,R0
col,9023494,0.03117847,-70.65787706,R2
col,9023546,-0.003771627,-70.60544941,R0
col,9023504,0.057929284,-70.56450601,R0
col,9023551,-0.00592561,-70.54825712,R0
col,9023505,0.003708775,-70.52810322,R0
col,9023618,-0.018403421,-70.49430386,R0
col,9023744,-0.036704555,-70.59893618,R2
col,9023483,0.098821028,-70.47816345,R0
col,9023003,0.180725259,-70.35663135,R0
col,9023005,0.157411722,-70.3404175,R0
col,9023156,0.130845597,-70.62212931,R2
col,9023030,0.152855189,-70.6413081,R2
col,9023031,0.158303944,-70.63568837,R2
col,9022979,0.175795312,-70.64929153,R2
col,9022980,0.184319299,-70.63794197,R2
col,9023161,0.199300045,-70.55285627,R0
col,9022044,0.50107655,-70.60817725,R2
col,9022187,0.442566399,-70.61890357,R2
col,9022186,0.432496064,-70.63417995,R2
col,9022285,0.395910486,-70.61552924,R2
col,9022521,0.33873819,-70.57226103,R2
col,9022421,0.347090345,-70.64798541,R2
col,9023911,-0.097202423,-70.36485088,R0
col,9023981,-0.147998059,-70.31045575,R0
col,9023910,-0.091712246,-70.29488996,R0
col,9024479,-0.223333616,-70.24179127,R0
col,9023958,-0.114687413,-70.22560393,R0
col,9021441,0.689230355,-77.48410738,R0
col,9021440,0.674996006,-77.49495543,R0
col,9022060,0.491905633,-77.30051519,R0
col,9022325,0.462339616,-77.10930069,R0
col,9022274,0.440523159,-77.1606229,R0
col,9021957,0.503804304,-77.1949517,R0
col,9021942,0.526156114,-77.21183638,R0
col,9021958,0.587449776,-77.22047289,R0
col,9021085,0.813678456,-77.60729836,R100
col,9020949,0.882236244,-77.57568788,R100
col,9020833,0.895416672,-77.53958334,R100
col,9021985,0.501564387,-76.91594675,R0
col,9021526,0.809545887,-77.12186444,R0
col,9021231,0.768132596,-76.73170956,R0
col,9021420,0.688767099,-76.72541902,R0
col,9021494,0.672800378,-76.80313214,R0
col,9021450,0.746904882,-77.00148483,R0
col,9021482,0.661953576,-76.9303967,R0
col,9021401,0.72955058,-76.90318501,R0
col,9021451,0.678891206,-76.89598152,R0
col,9021631,0.64203648,-76.65798891,R0
col,9021846,0.573538522,-76.71232701,R0
col,9022017,0.537355419,-76.99957473,R0
col,9021111,0.808532547,-75.52497796,R0
col,9020699,0.962966746,-75.70045161,R0
col,9020879,0.913680145,-75.67275232,R0
col,9020917,0.866694076,-75.66880481,R0
col,9020971,0.865544574,-75.57366964,R0
col,9020650,0.975571568,-76.3556192,R0
col,9020697,0.952259174,-76.32545925,R0
col,9020532,1.01838493,-76.15913892,R0
col,9020499,1.045222041,-76.041497,R0
col,9020778,0.944001304,-76.08706951,R0
col,9021110,0.820072672,-75.54711394,R0
col,9021295,0.738185165,-75.53373254,R0
col,9020677,0.957977586,-75.91533062,R0
col,9020651,0.975262842,-75.92402245,R0
col,9020598,0.997806116,-75.9342582,R0
col,9020504,1.023604832,-75.92107303,R0
col,9020961,0.885696471,-75.80423287,R0
col,9021286,0.747552489,-75.34076988,R0
col,9021300,0.724166672,-75.26583334,R0
col,9020955,0.850005538,-75.67552536,R0
col,9020970,0.856746872,-75.61741336,R0
col,9021198,0.774391548,-75.49349053,R0
col,9021309,0.738896859,-75.48786471,R0
col,9021269,0.737021655,-75.42206861,R0
col,9021702,0.644314836,-76.0413925,R0
col,9021704,0.6092906,-76.07574722,R0
col,9021705,0.588669718,-76.02044763,R0
col,9021384,0.755287735,-76.23693912,R0
col,9021383,0.781358906,-76.32868563,R0
col,9021471,0.677623425,-76.23550521,R0
col,9021861,0.548652937,-75.66936465,R0
col,9021724,0.587737852,-75.60135689,R0
col,9021838,0.552510637,-75.5812826,R0
col,9021857,0.550393748,-75.52942741,R0
col,9021969,0.519574467,-75.61133778,R0
col,9021442,0.782668587,-75.92210749,R0
col,9021730,0.638280904,-75.82771626,R0
col,9021436,0.676041672,-75.72297349,R0
col,9021626,0.642507365,-75.67826967,R0
col,9021811,0.549413574,-75.49958334,R0
col,9021876,0.537360039,-75.48085219,R0
col,9021877,0.541636275,-75.45760948,R0
col,9021982,0.508461127,-75.46452701,R0
col,9020525,1.029039448,-76.89551381,R0
col,9020861,0.932928425,-76.60183686,R0
col,9021155,0.814579881,-76.62395457,R0
col,9021095,0.840727612,-76.57909321,R0
col,9020862,0.892943355,-76.57872813,R0
col,9021094,0.905274178,-76.65629616,R0
col,9021164,0.822082101,-76.89008696,R0
col,9021090,0.837223916,-76.84136665,R0
col,9021069,0.829287203,-76.7815121,R0
col,9021107,0.797628532,-76.76677305,R0
col,9021232,0.839021068,-76.71590032,R0
col,9021528,0.660370721,-69.12582953,R0
col,9021398,0.707444594,-69.15945709,R0
col,9021361,0.733107902,-69.24394465,R0
col,9021298,0.775256336,-69.16552758,R0
col,9020975,0.851577635,-69.18247879,R0
col,9020743,0.933912053,-69.27937802,R0
col,9020435,1.062901736,-69.60672845,R0
col,9020684,0.981502448,-69.92876901,R0
col,9020619,0.984717942,-69.88523997,R0
col,9020547,1.023485754,-69.86996574,R0
col,9020745,0.946733109,-69.23879848,R0
col,9020638,1.054955127,-69.35325871,R0
col,9020736,0.954062196,-69.33674969,R0
col,9021812,0.566038463,-69.95806303,R0
col,9021732,0.583739261,-69.85788538,R0
col,9021687,0.647067351,-69.96346196,R0
col,9021483,0.697998862,-69.42912995,R0
col,9021484,0.691517881,-69.38687922,R0
col,9021563,0.642079733,-69.37713917,R0
col,9021278,0.750011894,-69.8252927,R0
col,9021279,0.737929548,-69.79107984,R0
col,9021638,0.60442148,-69.77224201,R0
col,9021463,0.706262784,-69.73737091,R0
col,9021639,0.629700046,-69.72337696,R0
col,9021144,0.812004533,-69.56569561,R0
col,9021102,0.810956343,-69.52197382,R0
col,9021261,0.76007976,-69.49516864,R0
col,9021265,0.73556096,-69.46868485,R0
col,9021258,0.745727427,-69.46203512,R2
col,9020987,0.848004719,-69.5255072,R0
col,9020986,0.851182552,-69.54626455,R0
col,9020846,0.894427028,-69.72034949,R0
col,9020811,0.906598293,-69.67809235,R0
col,9020900,0.885497215,-69.6479766,R0
col,9020933,0.857762205,-69.64127304,R0
col,9020322,1.107960838,-76.01221846,R0
col,9020519,1.015969157,-75.90013829,R0
col,9020461,1.04381311,-75.93384487,R0
col,9020460,1.046725867,-75.95795138,R0
col,9020144,1.136041909,-72.63421162,R0
col,9020185,1.131019337,-72.60542094,R0
col,9022138,0.440040077,-71.91452828,R2
col,9022351,0.423713801,-71.85557713,R0
col,9022111,0.473315828,-71.91639599,R0
col,9022350,0.364588854,-71.84965632,R2
col,9021947,0.509147011,-71.91745254,R0
col,9021949,0.507817293,-71.93771412,R2
col,9022488,0.349318006,-71.79454533,R0
col,9021013,0.830062868,-72.35818048,R0
col,9020962,0.864294772,-72.31667548,R0
col,9020959,0.888736505,-72.33916825,R0
col,9021492,0.707618546,-72.13904501,R0
col,9021177,0.78404072,-72.24945205,R0
col,9022924,0.187058605,-71.64181258,R2
col,9022920,0.196790126,-71.62475096,R0
col,9022984,0.187753912,-71.58061282,R0
col,9022586,0.297592502,-71.76434996,R2
col,9023225,0.12361645,-71.48034471,R2
col,9023018,0.172177776,-71.46584515,R0
col,9023196,0.119355881,-71.43526545,R2
col,9023067,0.159241126,-71.38039684,R0
col,9023326,0.115821028,-71.58464204,R2
col,9020420,1.090767163,-72.77205922,R0
col,9020654,0.99948052,-72.92627811,R0
col,9020306,1.133003153,-72.85348785,R0
col,9021522,0.715270822,-73.05356097,R0
col,9021148,0.783804653,-72.91796238,R0
col,9021147,0.788160056,-73.01290912,R0
col,9021086,0.802506049,-73.06811739,R0
col,9020771,0.969884998,-72.88430337,R0
col,9021070,0.85910501,-73.05074163,R0
col,9020839,0.930038233,-73.20798605,R0
col,9020776,0.940456328,-73.15270248,R0
col,9020641,0.968548397,-73.20412268,R0
col,9020640,0.974114863,-73.27168244,R0
col,9020623,0.977069314,-73.24263117,R0
col,9020632,0.977845784,-73.18005008,R0
col,9023299,0.08343097,-73.65145193,R2
col,9023220,0.099018433,-73.80477091,R2
col,9023100,0.143751302,-73.8413129,R2
col,9020702,0.972738209,-75.22133068,R0
col,9020614,1.006058448,-75.13494099,R0
col,9021301,0.739365259,-75.248665,R0
col,9021209,0.801522556,-75.2399428,R0
col,9021210,0.783133193,-75.20375191,R0
col,9021287,0.823687368,-75.31219432,R0
col,9020926,0.897547226,-75.20729542,R0
col,9025395,-0.568815667,-73.06531641,R0
col,9025107,-0.457402503,-73.36080683,R0
col,9025154,-0.514055265,-73.31657418,R2
col,9025120,-0.48916306,-73.42615753,R2
col,9025186,-0.52121121,-73.40147802,R0
col,9024853,-0.370937625,-73.60211667,R0
col,9025132,-0.505635082,-73.54790782,R0
col,9025061,-0.435448589,-73.52013506,R0
col,9025174,-0.516121793,-73.48466827,R0
col,9024838,-0.416876383,-73.66665606,R0
col,9024836,-0.360009375,-73.65871509,R2
col,9024807,-0.405537095,-73.80753763,R0
col,9024750,-0.387348235,-73.84702048,R0
col,9024101,-0.152222482,-73.9498225,R0
col,9024171,-0.126569743,-74.15018319,R0
col,9024100,-0.1193953,-74.00223332,R0
col,9024172,-0.102320733,-74.06846104,R0
col,9024724,-0.366942383,-73.84960688,R0
col,9024615,-0.332728226,-73.85232106,R0
col,9024616,-0.310547703,-73.83909776,R0
col,9024713,-0.291961122,-73.72051865,R0
col,9024367,-0.234774166,-73.85292201,R0
col,9024372,-0.178027705,-73.86187253,R0
col,9022827,0.217232488,-74.81828398,R0
col,9023710,-0.059898894,-74.67530331,R0
col,9023703,0.084810435,-74.68763931,R0
col,9024096,-0.169004404,-74.27665735,R0
col,9023924,-0.110024513,-74.41684206,R0
col,9023915,-0.104318266,-74.54127657,R0
col,9023761,-0.078859656,-74.46677848,R0
col,9023692,-0.047691445,-74.61925014,R0
col,9024206,-0.226370545,-74.11732981,R0
col,9024241,-0.225157927,-74.07006911,R0
col,9024577,-0.33065121,-73.99634734,R0
col,9023583,0.002382287,-74.14908583,R0
col,9023584,-0.019914064,-74.14215479,R0
col,9022743,0.255126716,-74.94399039,R0
col,9022403,0.386178789,-75.00140528,R0
col,9022205,0.428371629,-74.95498672,R0
col,9021657,0.657791605,-75.24584697,R0
col,9021848,0.567928269,-75.22788349,R0
col,9021813,0.652312633,-75.12268133,R0
col,9021814,0.590315456,-75.09854575,R0
col,9022012,0.493962876,-75.14804984,R0
col,9021938,0.531259781,-75.10253076,R0
col,9021197,0.757149113,-75.46497193,R0
col,9021252,0.747071297,-75.43456869,R0
col,9021568,0.639857477,-74.83924053,R0
col,9021455,0.675756705,-74.89638914,R0
col,9021409,0.742468091,-74.94792479,R0
col,9021016,0.839530168,-74.87701792,R0
col,9021649,0.619456791,-74.72566644,R0
col,9023945,-0.131871463,-74.31087049,R0
col,9023929,-0.081601288,-74.27831624,R0
col,9023054,0.162560721,-74.05403861,R0
col,9023215,0.116142524,-74.30490427,R0
col,9023216,0.15255657,-74.2793469,R0
col,9023562,0.041562217,-74.26384443,R0
col,9023570,-0.018249,-74.22358118,R0
col,9023132,0.156873432,-74.50923871,R0
col,9022849,0.210894519,-74.53222873,R0
col,9022850,0.225224874,-74.52534216,R0
col,9023159,0.115115239,-74.49267992,R0
col,9023160,0.120185489,-74.47967858,R0
col,9023170,0.11058946,-74.52764229,R0
col,9023488,0.018556401,-74.45638272,R0
col,9023492,0.050353452,-74.48400432,R0
col,9023834,-0.045908138,-74.38385736,R0
col,9022374,0.378960198,-74.6005045,R0
col,9022828,0.227596241,-74.73510443,R0
col,9022748,0.237545898,-74.69797909,R0
col,9022739,0.250974886,-74.71627461,R0
col,9022645,0.279226007,-74.73410049,R0
col,9022646,0.310555626,-74.73170353,R0
col,9022153,0.449298162,-74.81227208,R0
col,9022198,0.420505707,-74.78490172,R0
col,9022154,0.498562995,-74.77351127,R0
col,9022199,0.421963996,-74.76611772,R0
col,9022346,0.386397955,-74.77513367,R0
col,9022380,0.355117051,-74.81163873,R0
col,9023007,0.187245737,-73.15178842,R0
col,9022608,0.304189577,-73.25535841,R0
col,9022389,0.350314977,-73.25046579,R2
col,9022388,0.411102423,-73.2574621,R0
col,9021390,0.712425304,-73.22606311,R0
col,9021297,0.75194153,-73.27608475,R0
col,9022840,0.232219129,-73.26596655,R0
col,9022839,0.220770066,-73.28109028,R0
col,9022754,0.25196088,-73.28867421,R0
col,9022607,0.368474831,-73.31332522,R0
col,9021617,0.612363631,-73.3049562,R0
col,9021612,0.652920967,-73.31687839,R0
col,9021389,0.705959082,-73.2908636,R0
col,9021296,0.773603512,-73.32244082,R0
col,9022215,0.464776796,-73.48650726,R0
col,9021915,0.524417766,-73.41310436,R0
col,9021909,0.538930783,-73.43943589,R0
col,9021832,0.574450334,-73.35600722,R0
col,9021831,0.577313384,-73.39178826,R0
col,9021775,0.579638362,-73.43180111,R0
col,9021774,0.649829543,-73.46544398,R0
col,9022475,0.346886047,-73.432356,R0
col,9022474,0.358806036,-73.49956868,R0
col,9020951,0.863896521,-73.49174885,R0
col,9020828,0.906961662,-73.44522447,R0
col,9020829,0.909476784,-73.42755859,R0
col,9020950,0.873639584,-73.53814628,R0
col,9022018,0.528048267,-73.56256885,R0
col,9022214,0.441563366,-73.54619487,R0
col,9023493,0.048854911,-72.22612312,R0
col,9023211,0.108786414,-72.21306788,R0
col,9023203,0.113711014,-72.25403577,R0
col,9023195,0.11699979,-72.29884296,R0
col,9023073,0.158679751,-72.25553429,R0
col,9023094,0.165872522,-72.14001779,R0
col,9022884,0.200416672,-72.10104168,R2
col,9022883,0.238453404,-72.06767135,R2
col,9023093,0.185376978,-72.18973393,R0
col,9023889,-0.080479605,-72.11027803,R0
col,9023667,-0.03636975,-72.09761562,R0
col,9023589,-0.013425098,-72.11015202,R0
col,9023523,-0.002657637,-72.16014358,R0
col,9023516,-0.001654854,-72.11360971,R0
col,9023498,0.01470331,-72.09494616,R0
col,9023497,0.027860849,-72.12051076,R2
col,9023428,0.044808267,-72.06611348,R2
col,9023909,-0.128720979,-72.02627608,R0
col,9024324,-0.255345677,-72.27489187,R2
col,9024269,-0.183158688,-72.27580397,R0
col,9023916,-0.133958328,-72.29079168,R2
col,9023933,-0.11469883,-72.25827245,R0
col,9023741,-0.053471922,-72.26487641,R2
col,9023742,-0.032452808,-72.23669459,R0
col,9024325,-0.256220035,-72.25075884,R0
col,9024375,-0.263650676,-72.1900403,R2
col,9023245,0.09121133,-72.3739816,R0
col,9023719,0.001545735,-72.42549324,R0
col,9022615,0.340344618,-73.01885291,R0
col,9022658,0.361596662,-73.0826642,R0
col,9022201,0.465485563,-72.91123099,R0
col,9021878,0.535814889,-72.95374682,R0
col,9021884,0.547312481,-72.89827928,R0
col,9021885,0.556245601,-72.87757594,R0
col,9021789,0.556718474,-72.94485651,R0
col,9021790,0.560999984,-72.93047381,R0
col,9021755,0.591477289,-72.93669078,R0
col,9022200,0.414508253,-72.96888142,R2
col,9022649,0.266574008,-72.95132162,R0
